coin,id,timestamp,signal_direction,signal_strength,bad_traders_total,long_count,short_count,long_percentage,short_percentage,long_usd_value,short_usd_value,long_usd_percentage,short_usd_percentage,confidence_score,primary_metric,current_price
SOL,53526,2026-01-26 16:35:05,LONG,MODERATE,176,85,91,48.29545454545455,51.70454545454546,5101604.2419,9036931.0449,36.08297562946957,63.91702437053043,0.034,count,124.16
SOL,53657,2026-01-26 17:37:52,LONG,MODERATE,174,84,90,48.275862068965516,51.724137931034484,5062271.4285,8961016.3712,36.099033984086795,63.900966015913205,0.034,count,123.815
SOL,53789,2026-01-26 18:40:36,SHORT,MODERATE,170,85,85,50.0,50.0,5045479.5154,9206405.7982,35.402189986649006,64.597810013351,0.0,count,124.745
SOL,53920,2026-01-26 19:43:19,LONG,MODERATE,173,85,88,49.13294797687861,50.86705202312138,5074329.1263,9137511.7077,35.70493918113915,64.29506081886083,0.017,count,124.545
SOL,54049,2026-01-26 20:45:59,LONG,MODERATE,174,85,89,48.85057471264368,51.14942528735632,5041195.2662,9127194.1071,35.58058106237548,64.41941893762451,0.023,count,123.825
SOL,54179,2026-01-26 21:48:41,SHORT,MODERATE,172,86,86,50.0,50.0,5061187.1561,9199158.3191,35.49133620150965,64.50866379849035,0.0,count,124.525
SOL,54312,2026-01-26 22:51:25,SHORT,MODERATE,169,85,84,50.29585798816568,49.70414201183432,5073960.1244,9203706.6688,35.53774014964802,64.46225985035197,0.006,count,124.715
SOL,54443,2026-01-26 23:54:10,LONG,MODERATE,170,83,87,48.8235294117647,51.17647058823529,5006108.2113,9265296.2778,35.0778945066233,64.9221054933767,0.024,count,124.185
SOL,54573,2026-01-27 00:56:54,LONG,MODERATE,170,84,86,49.411764705882355,50.588235294117645,5019488.4431,9243685.8158,35.19194501860564,64.80805498139436,0.012,count,124.055
SOL,54703,2026-01-27 01:59:38,LONG,MODERATE,172,84,88,48.837209302325576,51.162790697674424,4990240.8505,9184459.6074,35.205264938905884,64.79473506109412,0.023,count,124.235
SOL,54768,2026-01-27 02:30:59,LONG,MODERATE,175,85,90,48.57142857142857,51.42857142857142,5000456.9300999995,9176528.2872,35.27165228329366,64.72834771670635,0.029,count,124.595
SOL,54898,2026-01-27 03:33:37,LONG,MODERATE,171,85,86,49.707602339181285,50.29239766081871,5036644.2891,9026528.146300001,35.81442460608456,64.18557539391543,0.006,count,124.405
SOL,55029,2026-01-27 04:36:15,SHORT,MODERATE,170,86,84,50.588235294117645,49.411764705882355,5044999.0667,9003866.4787,35.910366217092005,64.089633782908,0.012,count,124.575
SOL,55158,2026-01-27 05:39:00,SHORT,MODERATE,170,86,84,50.588235294117645,49.411764705882355,5036221.9807,9004415.649,35.86889793414322,64.13110206585677,0.012,count,124.335
SOL,55290,2026-01-27 06:41:42,SHORT,MODERATE,169,86,83,50.887573964497044,49.112426035502956,5030599.9451,8936129.9685,36.01845225202995,63.98154774797005,0.018,count,124.165
SOL,55423,2026-01-27 07:44:30,LONG,MODERATE,170,84,86,49.411764705882355,50.588235294117645,4999746.8693,9117554.6172,35.4157405654411,64.5842594345589,0.012,count,124.535
SOL,55553,2026-01-27 08:47:12,SHORT,MODERATE,172,86,86,50.0,50.0,4983404.7738,9131408.9933,35.30620280244675,64.69379719755327,0.0,count,124.195
SOL,55681,2026-01-27 09:49:55,LONG,MODERATE,168,83,85,49.404761904761905,50.595238095238095,4941125.3803,8671012.1349,36.29940833893641,63.70059166106359,0.012,count,123.855
SOL,55811,2026-01-27 10:52:42,LONG,MODERATE,167,81,86,48.50299401197605,51.49700598802395,4931861.9452,8669386.525700001,36.2603620965514,63.73963790344861,0.03,count,123.765
SOL,55943,2026-01-27 11:55:24,LONG,MODERATE,169,84,85,49.70414201183432,50.29585798816568,4947915.2709,8687888.363,36.286202146523856,63.71379785347614,0.006,count,124.075
SOL,56076,2026-01-27 12:58:08,LONG,MODERATE,166,82,84,49.39759036144578,50.602409638554214,4918467.8789,8666330.9841,36.20567318295819,63.794326817041814,0.012,count,123.865
SOL,56141,2026-01-27 13:29:28,LONG,MODERATE,167,81,86,48.50299401197605,51.49700598802395,4908399.2077,8640117.1189,36.22831525886911,63.77168474113088,0.03,count,123.335
SOL,56269,2026-01-27 14:32:10,LONG,MODERATE,164,79,85,48.170731707317074,51.829268292682926,4934366.8315,8611111.564,36.42814736716325,63.571852632836745,0.037,count,123.965
SOL,56404,2026-01-27 15:34:53,LONG,MODERATE,168,82,86,48.80952380952381,51.19047619047619,4959277.5989,8546573.17,36.71947575727519,63.28052424272481,0.024,count,123.635
SOL,56539,2026-01-27 16:37:37,LONG,MODERATE,172,85,87,49.41860465116279,50.58139534883721,5163912.3163,9008905.7965,36.4353248253167,63.5646751746833,0.012,count,126.295
SOL,56670,2026-01-27 17:40:21,LONG,MODERATE,167,81,86,48.50299401197605,51.49700598802395,4931294.4902,8969098.0639,35.47593689176416,64.52406310823584,0.03,count,124.025
SOL,56798,2026-01-27 18:43:05,LONG,MODERATE,166,80,86,48.19277108433735,51.80722891566265,4938845.2039,9111874.3131,35.15012308034816,64.84987691965185,0.036,count,124.935
SOL,56935,2026-01-27 19:45:48,LONG,MODERATE,163,79,84,48.466257668711656,51.533742331288344,5197001.566,9449891.7823,35.481937653374075,64.51806234662592,0.031,count,126.035
SOL,57064,2026-01-27 20:48:35,LONG,MODERATE,162,78,84,48.148148148148145,51.85185185185185,5289156.792,9781127.6658,35.09659560050617,64.90340439949382,0.037,count,127.265
SOL,57196,2026-01-27 21:51:15,LONG,MODERATE,164,79,85,48.170731707317074,51.829268292682926,5299216.0719,10002494.0568,34.63152828885937,65.36847171114063,0.037,count,126.945
SOL,57328,2026-01-27 22:54:02,LONG,MODERATE,163,78,85,47.85276073619632,52.14723926380368,5321979.6296,9915936.1184,34.92590271276777,65.07409728723222,0.043,count,127.555
SOL,57460,2026-01-27 23:56:43,LONG,MODERATE,163,78,85,47.85276073619632,52.14723926380368,5300638.005,9902727.5538,34.864898725873815,65.13510127412619,0.043,count,127.195
SOL,57598,2026-01-28 00:59:24,LONG,MODERATE,165,79,86,47.878787878787875,52.121212121212125,5210201.4153,9557876.505,35.2801592964114,64.71984070358859,0.042,count,127.165
SOL,57666,2026-01-28 01:30:45,LONG,MODERATE,164,79,85,48.170731707317074,51.829268292682926,4862919.3637,8359821.6887,36.77693864251658,63.22306135748341,0.037,count,126.935
SOL,57807,2026-01-28 02:33:32,LONG,MODERATE,162,79,83,48.76543209876543,51.23456790123457,4686352.3743,8407087.7517,35.79160502665898,64.20839497334102,0.025,count,127.025
SOL,57943,2026-01-28 03:36:13,LONG,MODERATE,160,76,84,47.5,52.5,2757892.735,8376803.545399999,24.768459467139827,75.23154053286018,0.05,count,127.075
SOL,58084,2026-01-28 04:38:53,LONG,MODERATE,159,77,82,48.42767295597484,51.57232704402516,2742392.9392,8324582.2187,24.779968329850117,75.22003167014988,0.031,count,126.775
SOL,58224,2026-01-28 05:41:38,LONG,MODERATE,161,79,82,49.06832298136646,50.931677018633536,2753051.8862,8312607.651500001,24.879239026110707,75.12076097388929,0.019,count,126.745
SOL,58362,2026-01-28 06:44:18,LONG,MODERATE,162,80,82,49.382716049382715,50.617283950617285,2801466.2555,8378213.2001,25.058556165460725,74.94144383453927,0.012,count,126.895
SOL,58498,2026-01-28 07:47:03,LONG,MODERATE,161,79,82,49.06832298136646,50.931677018633536,2888688.7177,8634976.8652,25.067446611662643,74.93255338833737,0.019,count,127.175
SOL,58636,2026-01-28 08:49:42,LONG,MODERATE,161,79,82,49.06832298136646,50.931677018633536,2879081.2772999997,8600142.6895,25.08080063275031,74.91919936724969,0.019,count,126.795
SOL,58773,2026-01-28 09:52:29,LONG,MODERATE,160,78,82,48.75,51.24999999999999,2881490.0886999997,8636211.903099999,25.01792537045558,74.98207462954441,0.025,count,127.495
SOL,58910,2026-01-28 10:55:09,SHORT,MODERATE,158,80,78,50.63291139240506,49.36708860759494,2849133.9584,8625735.565399999,24.82933642505144,75.17066357494856,0.013,count,127.305
SOL,59047,2026-01-28 11:57:52,SHORT,MODERATE,153,77,76,50.326797385620914,49.673202614379086,2856203.3649,8739810.3561,24.630907082556387,75.36909291744361,0.007,count,128.215
SOL,59114,2026-01-28 12:29:15,SHORT,MODERATE,155,78,77,50.32258064516129,49.67741935483871,2878206.099,8724435.2518,24.80647304332602,75.19352695667398,0.006,count,127.275
SOL,59250,2026-01-28 13:31:57,LONG,MODERATE,154,75,79,48.701298701298704,51.298701298701296,2843904.827,8631570.6349,24.782457480233532,75.21754251976647,0.026,count,127.445
SOL,59391,2026-01-28 14:34:41,SHORT,MODERATE,152,76,76,50.0,50.0,2822606.1242,8738633.0635,24.414390865669226,75.58560913433078,0.0,count,127.005
SOL,59525,2026-01-28 15:37:22,LONG,MODERATE,151,73,78,48.34437086092716,51.65562913907284,2707011.6144,8502056.9488,24.150192312029127,75.84980768797087,0.033,count,126.165
SOL,59664,2026-01-28 16:40:05,LONG,MODERATE,152,74,78,48.68421052631579,51.31578947368421,2718327.3596,8456805.7171,24.324787373384176,75.67521262661583,0.026,count,126.105
SOL,59799,2026-01-28 17:42:52,LONG,MODERATE,157,77,80,49.044585987261144,50.955414012738856,2747270.5499,8513046.7253,24.397807652815047,75.60219234718495,0.019,count,126.225
SOL,59933,2026-01-28 18:45:39,LONG,MODERATE,161,79,82,49.06832298136646,50.931677018633536,2767970.6958,8629212.4143,24.28644577401822,75.71355422598177,0.019,count,125.855
SOL,60068,2026-01-28 19:48:27,LONG,MODERATE,157,78,79,49.681528662420384,50.318471337579616,2830732.0842999998,8261579.2159,25.519767771473923,74.48023222852608,0.006,count,126.065
SOL,60207,2026-01-28 20:51:15,SHORT,MODERATE,158,81,77,51.26582278481012,48.734177215189874,2859562.0525,8271361.2876,25.69025017177335,74.30974982822664,0.025,count,125.505
SOL,60343,2026-01-28 21:53:58,SHORT,MODERATE,155,78,77,50.32258064516129,49.67741935483871,2793067.9597,8245179.0866,25.303546369133233,74.69645363086677,0.006,count,125.745
SOL,60481,2026-01-28 22:56:44,SHORT,MODERATE,159,81,78,50.943396226415096,49.056603773584904,2814272.0533000003,8298256.7944,25.3252170758817,74.6747829241183,0.019,count,125.605
SOL,60617,2026-01-28 23:59:31,SHORT,MODERATE,159,81,78,50.943396226415096,49.056603773584904,2804525.4968,8306090.9653,25.241853198395088,74.75814680160492,0.019,count,125.245
SOL,60685,2026-01-29 00:30:54,SHORT,MODERATE,161,81,80,50.31055900621118,49.68944099378882,2796935.5692000003,8189488.0433,25.45810782334787,74.54189217665213,0.006,count,124.985
SOL,60820,2026-01-29 01:33:42,LONG,MODERATE,157,76,81,48.40764331210191,51.59235668789809,2787808.912,8529781.145299999,24.632531288777553,75.36746871122244,0.032,count,124.625
SOL,60951,2026-01-29 02:36:22,LONG,MODERATE,153,71,82,46.40522875816993,53.59477124183007,2727940.1015,8287526.812,24.764634335715485,75.23536566428452,0.072,count,123.695
SOL,61087,2026-01-29 03:39:06,LONG,MODERATE,153,70,83,45.751633986928105,54.248366013071895,2743223.7568,7261747.7098,27.41860649935699,72.581393500643,0.085,count,122.77
SOL,61227,2026-01-29 04:41:47,LONG,MODERATE,155,74,81,47.74193548387097,52.25806451612903,2770628.6081,7109531.3585,28.04234564486955,71.95765435513044,0.045,count,123.135
SOL,61363,2026-01-29 05:44:29,LONG,MODERATE,155,73,82,47.096774193548384,52.903225806451616,2799116.8925,7227638.8517,27.91647631507485,72.08352368492515,0.058,count,123.525
SOL,61498,2026-01-29 06:47:16,LONG,MODERATE,154,72,82,46.75324675324675,53.246753246753244,2797425.0416,7237586.493,27.876649986446743,72.12335001355325,0.065,count,123.355
SOL,61634,2026-01-29 07:50:05,LONG,MODERATE,157,72,85,45.85987261146497,54.14012738853503,2806609.8917,7812094.1677,26.430813741489516,73.56918625851048,0.083,count,123.875
SOL,61772,2026-01-29 08:52:53,LONG,MODERATE,158,74,84,46.835443037974684,53.16455696202531,2796081.0084,7831251.5548,26.310280512742995,73.689719487257,0.063,count,123.175
SOL,61911,2026-01-29 09:55:49,LONG,MODERATE,159,75,84,47.16981132075472,52.83018867924528,2795375.7256,7744170.3447,26.522733587903296,73.47726641209671,0.057,count,123.035
SOL,62051,2026-01-29 10:58:57,LONG,MODERATE,159,75,84,47.16981132075472,52.83018867924528,2798604.7238,7752039.040899999,26.525440401688854,73.47455959831115,0.057,count,123.155
SOL,62120,2026-01-29 11:30:23,LONG,MODERATE,161,76,85,47.20496894409938,52.79503105590062,2807917.5325,7732688.4395,26.639052251444884,73.36094774855512,0.056,count,122.755
SOL,62263,2026-01-29 12:33:07,LONG,MODERATE,164,79,85,48.170731707317074,51.829268292682926,2823885.5203,7680338.6742,26.883332533768495,73.1166674662315,0.037,count,123.015
SOL,62407,2026-01-29 13:35:58,LONG,MODERATE,168,81,87,48.214285714285715,51.78571428571429,2873175.6573,7698281.6418,27.178614792726897,72.82138520727311,0.036,count,122.925
SOL,62543,2026-01-29 14:38:56,LONG,MODERATE,165,77,88,46.666666666666664,53.333333333333336,2353947.0488,7461791.6685,23.98135399275885,76.01864600724116,0.067,count,121.735
SOL,62676,2026-01-29 15:41:49,LONG,MODERATE,156,72,84,46.15384615384615,53.84615384615385,2347299.1171,6707047.2012,25.924556390733656,74.07544360926634,0.077,count,116.845
SOL,62818,2026-01-29 16:44:33,SHORT,MODERATE,167,84,83,50.29940119760479,49.700598802395206,2556313.8642,7081991.303900001,26.522441649395567,73.47755835060443,0.006,count,118.025
SOL,62952,2026-01-29 17:47:17,LONG,MODERATE,162,79,83,48.76543209876543,51.23456790123457,2297652.435,7344983.5365,23.828053260446573,76.17194673955343,0.025,count,118.185
SOL,63084,2026-01-29 18:50:04,LONG,MODERATE,157,76,81,48.40764331210191,51.59235668789809,3096749.6154,6996723.9185,30.680712690227384,69.3192873097726,0.032,count,116.285
SOL,63215,2026-01-29 19:52:48,LONG,MODERATE,161,80,81,49.68944099378882,50.31055900621118,3573382.7239,7188288.545,33.20471917987932,66.79528082012068,0.006,count,116.755
SOL,63347,2026-01-29 20:55:30,SHORT,MODERATE,164,83,81,50.609756097560975,49.390243902439025,3639595.9601000003,7250390.1861000005,33.421493023386596,66.5785069766134,0.012,count,116.985
SOL,63478,2026-01-29 21:58:14,SHORT,MODERATE,167,85,82,50.898203592814376,49.101796407185624,4002378.7705,7510913.7245000005,34.76311204842711,65.23688795157288,0.018,count,117.395
SOL,63543,2026-01-29 22:29:38,SHORT,MODERATE,166,84,82,50.602409638554214,49.39759036144578,4239039.5651,7517201.7876,36.057779335454356,63.942220664545644,0.012,count,117.415
SOL,63677,2026-01-29 23:32:23,LONG,MODERATE,166,82,84,49.39759036144578,50.602409638554214,5039193.4469,7740820.7472,39.43026486798728,60.569735132012724,0.012,count,117.495
SOL,63808,2026-01-30 00:35:03,LONG,MODERATE,168,80,88,47.61904761904761,52.38095238095239,5109024.95,7972497.0539,39.05527925937704,60.94472074062297,0.048,count,117.545
SOL,63936,2026-01-30 01:37:44,LONG,MODERATE,165,76,89,46.06060606060606,53.939393939393945,5408056.2254,7976052.2315,40.406548129935004,59.59345187006498,0.079,count,116.845
SOL,64061,2026-01-30 02:40:27,LONG,MODERATE,149,64,85,42.95302013422819,57.04697986577181,4989420.1585,7729813.2481,39.22736535293859,60.77263464706141,0.141,count,113.885
SOL,64192,2026-01-30 03:43:08,LONG,MODERATE,153,68,85,44.44444444444444,55.55555555555556,5420801.3438,8217177.8008,39.74783423793681,60.25216576206319,0.111,count,114.185
SOL,64325,2026-01-30 04:45:52,LONG,MODERATE,155,71,84,45.806451612903224,54.19354838709678,5973789.5013,8306215.2616,41.833245860114374,58.166754139885626,0.084,count,115.585
SOL,64456,2026-01-30 05:48:39,LONG,MODERATE,157,73,84,46.496815286624205,53.503184713375795,6050492.6007,8331391.2737,42.07023678914541,57.92976321085459,0.07,count,115.525
SOL,64586,2026-01-30 06:51:24,LONG,MODERATE,148,66,82,44.5945945945946,55.4054054054054,5934071.3581,8372533.1487,41.477845810859634,58.522154189140366,0.108,count,113.615
SOL,64717,2026-01-30 07:54:09,LONG,MODERATE,151,68,83,45.033112582781456,54.966887417218544,6924802.2939,8421101.8857,45.12475910742001,54.87524089257998,0.099,count,115.865
SOL,64849,2026-01-30 08:57:15,LONG,MODERATE,157,72,85,45.85987261146497,54.14012738853503,6919824.0619,8092042.3956,46.09569423955822,53.90430576044179,0.083,count,115.375
SOL,64914,2026-01-30 09:28:40,LONG,MODERATE,158,71,87,44.936708860759495,55.06329113924051,6743462.6228,8143396.4984,45.29808852155258,54.70191147844743,0.101,count,114.965
SOL,65045,2026-01-30 10:31:29,LONG,MODERATE,161,75,86,46.58385093167702,53.41614906832298,6416868.3705,8100962.7765,44.19991047923158,55.80008952076842,0.068,count,115.575
SOL,65176,2026-01-30 11:34:17,LONG,MODERATE,157,73,84,46.496815286624205,53.503184713375795,6180831.9458,8130645.9991,43.18793607198749,56.81206392801252,0.07,count,116.005
SOL,65306,2026-01-30 12:37:06,LONG,MODERATE,154,69,85,44.8051948051948,55.1948051948052,5725107.436,8638903.2457,39.85730422279543,60.14269577720458,0.104,count,116.415
SOL,65439,2026-01-30 13:39:54,LONG,MODERATE,160,70,90,43.75,56.25,5365131.7613,8405111.2437,38.961779827356075,61.03822017264393,0.125,count,115.765
SOL,65569,2026-01-30 14:42:40,LONG,MODERATE,156,66,90,42.30769230769231,57.692307692307686,4615095.2287,8497175.3694,35.19676622116644,64.80323377883356,0.154,count,117.035
SOL,65703,2026-01-30 15:45:25,LONG,MODERATE,159,65,94,40.88050314465409,59.11949685534591,3025610.8799,7891244.9008,27.71503939118627,72.28496060881373,0.182,count,116.845
SOL,65837,2026-01-30 16:48:10,LONG,MODERATE,156,65,91,41.66666666666667,58.333333333333336,3038996.4573,9322101.7864,24.58516547143265,75.41483452856735,0.167,count,117.225
SOL,65968,2026-01-30 17:51:01,LONG,MODERATE,158,64,94,40.50632911392405,59.49367088607595,3032766.088,10288346.8377,22.766611955889818,77.23338804411019,0.19,count,116.895
SOL,66101,2026-01-30 18:53:58,LONG,MODERATE,152,62,90,40.78947368421053,59.210526315789465,1312730.0064,9911742.0342,11.695249466092736,88.30475053390727,0.184,count,117.435
SOL,66234,2026-01-30 19:56:48,LONG,MODERATE,156,66,90,42.30769230769231,57.692307692307686,1656887.7888,10018846.4979,14.190865842907929,85.80913415709207,0.154,count,118.805
SOL,66368,2026-01-30 20:59:33,LONG,MODERATE,151,63,88,41.72185430463576,58.27814569536424,1657936.9046,10041849.625500001,14.170659441816577,85.82934055818342,0.166,count,116.895
SOL,66432,2026-01-30 21:30:55,LONG,MODERATE,152,64,88,42.10526315789473,57.89473684210527,1753562.6268,10283706.4279,14.567777947235586,85.4322220527644,0.158,count,117.335
SOL,66563,2026-01-30 22:33:42,LONG,MODERATE,154,63,91,40.909090909090914,59.09090909090909,1657348.5473,10502495.5527,13.629685822205568,86.37031417779444,0.182,count,117.005
SOL,66695,2026-01-30 23:36:23,LONG,MODERATE,152,62,90,40.78947368421053,59.210526315789465,1639040.6521,10620110.3495,13.369936073763029,86.63006392623697,0.184,count,117.055
SOL,66827,2026-01-31 00:39:09,LONG,MODERATE,157,65,92,41.40127388535032,58.59872611464968,1656735.7888,11034746.4163,13.053918856965737,86.94608114303428,0.172,count,117.815
SOL,66960,2026-01-31 01:41:50,LONG,MODERATE,159,65,94,40.88050314465409,59.11949685534591,1658872.4624,11167935.0041,12.932855402503751,87.06714459749625,0.182,count,118.055
SOL,67095,2026-01-31 02:44:33,LONG,MODERATE,159,66,93,41.509433962264154,58.490566037735846,1661444.471,11290933.7399,12.827331351410203,87.17266864858979,0.17,count,118.425
SOL,67229,2026-01-31 03:47:16,LONG,MODERATE,161,66,95,40.993788819875775,59.006211180124225,1672296.3385,11622041.1365,12.579012242202767,87.42098775779723,0.18,count,118.305
SOL,67362,2026-01-31 04:50:00,LONG,MODERATE,164,66,98,40.243902439024396,59.756097560975604,1672701.9628,11686666.7114,12.520815942675275,87.47918405732473,0.195,count,118.365
SOL,67495,2026-01-31 05:52:45,LONG,MODERATE,161,65,96,40.37267080745342,59.62732919254658,1661807.32,11843187.1965,12.305131393942096,87.69486860605791,0.193,count,118.605
SOL,67628,2026-01-31 06:55:31,LONG,MODERATE,161,63,98,39.130434782608695,60.86956521739131,1651871.3828,12004938.6387,12.095587331151629,87.90441266884838,0.217,count,118.415
SOL,67764,2026-01-31 07:58:11,LONG,MODERATE,158,64,94,40.50632911392405,59.49367088607595,1557564.1611,11482616.1309,11.944345294486055,88.05565470551394,0.19,count,117.325
SOL,67831,2026-01-31 08:29:36,LONG,MODERATE,151,61,90,40.397350993377486,59.60264900662252,1401606.3453,11381462.3584,10.964553017651477,89.03544698234852,0.192,count,115.745
SOL,67968,2026-01-31 09:32:27,LONG,MODERATE,153,64,89,41.830065359477125,58.16993464052288,1413837.5627,11271338.0036,11.14558923769304,88.85441076230696,0.163,count,116.205
SOL,68100,2026-01-31 10:35:16,LONG,MODERATE,148,63,85,42.567567567567565,57.432432432432435,1421379.3658,11485944.5731,11.012192554618212,88.98780744538179,0.149,count,116.635
SOL,68236,2026-01-31 11:38:16,LONG,MODERATE,147,63,84,42.857142857142854,57.14285714285714,1421172.8786,11424147.4843,11.06374024508293,88.93625975491707,0.143,count,116.295
SOL,68371,2026-01-31 12:41:01,LONG,MODERATE,147,64,83,43.53741496598639,56.4625850340136,1415186.4396,11109063.7118,11.299570213724978,88.70042978627501,0.129,count,115.555
SOL,68505,2026-01-31 13:43:45,LONG,MODERATE,147,68,79,46.25850340136054,53.74149659863946,1179896.1555,10313630.1539,10.265745461730228,89.73425453826978,0.075,count,113.775
SOL,68633,2026-01-31 14:46:38,LONG,MODERATE,145,66,79,45.51724137931035,54.48275862068965,1311072.1711,8480255.1547,13.390137286548928,86.60986271345107,0.09,count,109.285
SOL,68767,2026-01-31 15:49:28,LONG,MODERATE,148,71,77,47.97297297297297,52.02702702702703,1396333.0139,8178704.8604999995,14.583054732694709,85.4169452673053,0.041,count,109.145
SOL,68891,2026-01-31 16:52:20,LONG,MODERATE,142,64,78,45.07042253521127,54.929577464788736,1166303.5238,6271027.4855,15.681748228519037,84.31825177148096,0.099,count,106.415
SOL,69020,2026-01-31 17:55:06,LONG,MODERATE,143,66,77,46.15384615384615,53.84615384615385,1405275.5832,5974165.9799,19.043115541789906,80.95688445821008,0.077,count,103.135
SOL,69152,2026-01-31 18:57:50,LONG,MODERATE,146,70,76,47.94520547945205,52.054794520547944,2577724.3807,5139684.5555,33.40142270560116,66.59857729439884,0.041,count,101.475
SOL,69211,2026-01-31 19:29:10,LONG,MODERATE,140,67,73,47.85714285714286,52.142857142857146,3399796.6837,5447505.0084,38.42749803294006,61.57250196705994,0.043,count,102.595
SOL,69332,2026-01-31 20:31:55,LONG,MODERATE,143,68,75,47.55244755244755,52.44755244755245,3787110.2187,5525613.8677,40.665976824445735,59.334023175554265,0.049,count,100.475
SOL,69455,2026-01-31 21:34:42,SHORT,MODERATE,143,72,71,50.349650349650354,49.65034965034965,4142297.6597,5549976.5262,42.7381394732526,57.2618605267474,0.007,count,102.475
SOL,69572,2026-01-31 22:37:26,SHORT,MODERATE,143,76,67,53.14685314685315,46.85314685314685,3664979.9914,5661204.4018,39.29774318071865,60.702256819281345,0.063,count,103.795
SOL,69694,2026-01-31 23:40:11,SHORT,MODERATE,144,76,68,52.77777777777778,47.22222222222222,2544829.1777,5199135.4821,32.862096994199405,67.1379030058006,0.056,count,105.385
SOL,69815,2026-02-01 00:42:55,SHORT,MODERATE,147,79,68,53.74149659863946,46.25850340136054,2378704.0337,5118538.3569,31.727719470326925,68.27228052967308,0.075,count,105.505
SOL,69940,2026-02-01 01:45:40,SHORT,MODERATE,144,75,69,52.083333333333336,47.91666666666667,2312504.2495999997,5146395.1418,31.00329054265409,68.9967094573459,0.042,count,104.345
SOL,70062,2026-02-01 02:48:31,SHORT,MODERATE,146,76,70,52.054794520547944,47.94520547945205,2205890.7746,4848180.9813,31.271170055152915,68.72882994484709,0.041,count,105.595
SOL,70184,2026-02-01 03:51:15,SHORT,MODERATE,149,78,71,52.348993288590606,47.651006711409394,2192474.0097,4434125.7698,33.08595784647537,66.91404215352462,0.047,count,104.865
SOL,70306,2026-02-01 04:53:55,SHORT,MODERATE,147,76,71,51.70068027210885,48.29931972789115,2117719.0188,4357433.7838,32.70531342441312,67.29468657558688,0.034,count,105.285
SOL,70431,2026-02-01 05:56:39,SHORT,MODERATE,147,75,72,51.02040816326531,48.97959183673469,2102129.1859999998,4788745.9777999995,30.505982709470135,69.49401729052987,0.02,count,104.58
SOL,70556,2026-02-01 06:59:22,SHORT,MODERATE,144,72,72,50.0,50.0,1970427.3751,4836187.1738,28.948713945002748,71.05128605499725,0.0,count,105.025
SOL,70617,2026-02-01 07:30:45,SHORT,MODERATE,148,74,74,50.0,50.0,1938482.494,4886581.2636,28.402408575911352,71.59759142408865,0.0,count,104.135
SOL,70739,2026-02-01 08:33:28,SHORT,MODERATE,147,74,73,50.34013605442177,49.65986394557823,1780629.7499,4878741.3826,26.73870722131584,73.26129277868417,0.007,count,105.225
SOL,70861,2026-02-01 09:36:11,LONG,MODERATE,150,74,76,49.333333333333336,50.66666666666667,1778839.6916,4910527.1118,26.592048902085473,73.40795109791452,0.013,count,105.285
SOL,70983,2026-02-01 10:38:54,LONG,MODERATE,148,72,76,48.64864864864865,51.35135135135135,1783732.822,4873727.9239,26.792990452080588,73.20700954791943,0.027,count,104.685
SOL,71105,2026-02-01 11:41:34,SHORT,MODERATE,150,75,75,50.0,50.0,1902476.7641999999,4841834.1394,28.208615993436624,71.79138400656338,0.0,count,105.055
SOL,71227,2026-02-01 12:44:24,SHORT,MODERATE,148,74,74,50.0,50.0,2076402.5391,5128164.1124,28.820644454273882,71.17935554572612,0.0,count,104.675
SOL,71348,2026-02-01 13:47:10,LONG,MODERATE,148,70,78,47.2972972972973,52.702702702702695,2813724.0408,5530904.9306,33.71898319797835,66.28101680202164,0.054,count,105.105
SOL,71467,2026-02-01 14:49:57,LONG,MODERATE,140,64,76,45.714285714285715,54.285714285714285,2951977.0679,4532749.6949,39.44001112467705,60.55998887532296,0.086,count,102.515
SOL,71590,2026-02-01 15:52:44,LONG,MODERATE,144,66,78,45.83333333333333,54.166666666666664,3953432.9874,5454051.2252,42.02433826149751,57.97566173850248,0.083,count,101.515
SOL,71715,2026-02-01 16:55:28,LONG,MODERATE,152,72,80,47.368421052631575,52.63157894736842,5547203.3133000005,5633677.8307,49.6132929225958,50.38670707740419,0.053,count,101.775
SOL,71838,2026-02-01 17:58:13,LONG,MODERATE,148,72,76,48.64864864864865,51.35135135135135,5826053.1799,5240745.3613,52.64443152380965,47.35556847619034,0.027,count,102.035
SOL,71900,2026-02-01 18:29:34,SHORT,MODERATE,148,74,74,50.0,50.0,6427754.283,5676374.8439,53.10381453809077,46.89618546190925,0.0,count,103.765
SOL,72021,2026-02-01 19:32:16,LONG,MODERATE,150,73,77,48.66666666666667,51.33333333333333,6793755.8861,5623978.4703,54.71010806893734,45.28989193106266,0.027,count,102.675
SOL,72140,2026-02-01 20:35:03,LONG,MODERATE,149,68,81,45.63758389261745,54.36241610738255,6778984.8513,5469408.0588,55.34591273366208,44.65408726633791,0.087,count,100.99
SOL,72265,2026-02-01 21:37:48,LONG,MODERATE,148,70,78,47.2972972972973,52.702702702702695,7070756.884,4884741.9817,59.14229898248586,40.857701017514145,0.054,count,101.245
SOL,72387,2026-02-01 22:40:33,LONG,MODERATE,151,72,79,47.682119205298015,52.317880794701985,7271463.6309,5092110.9611,58.813602625935445,41.18639737406455,0.046,count,102.085
